"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"867","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900268","Sample-Routine","Water","Surface Water",2008-12-16,"08:40:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, high stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","Weighted-bottle sampler",NA,"Chloride","Dissolved",13.4,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-12-24,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-12-16 13:40:00,NA
"868","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900212","Sample-Routine","Water","Surface Water",2008-12-02,"13:10:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","Weighted-bottle sampler",NA,"Chloride","Dissolved",57.9,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-12-09,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-12-02 18:10:00,NA
"869","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800462","Sample-Routine","Water","Surface Water",2008-02-04,"12:40:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",28,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-02-15,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-04 17:40:00,NA
"870","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800463","Sample-Routine","Water","Surface Water",2008-02-05,"09:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",82.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-02-15,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-05 14:30:00,NA
"871","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800464","Sample-Routine","Water","Surface Water",2008-02-06,"08:50:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",77.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-02-15,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-06 13:50:00,NA
"872","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800538","Sample-Routine","Water","Surface Water",2008-02-26,"10:20:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",85.8,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-03-04,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-26 15:20:00,NA
"873","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800541","Sample-Routine","Water","Surface Water",2008-02-27,"10:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",67.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-03-04,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-27 15:30:00,NA
"874","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800590","Sample-Routine","Water","Surface Water",2008-03-26,"09:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",73.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-04-02,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-03-26 14:00:00,NA
"875","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800465","Sample-Routine","Water","Surface Water",2008-02-06,"11:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",59.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-02-15,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-06 16:00:00,NA
"876","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800540","Sample-Routine","Water","Surface Water",2008-02-27,"08:40:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",86.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-03-04,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-27 13:40:00,NA
"877","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800691","Sample-Routine","Water","Surface Water",2008-04-23,"08:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",89.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-05-05,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-04-23 13:30:00,NA
"878","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800537","Sample-Routine","Water","Surface Water",2008-02-26,"08:50:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",21.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-03-04,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-02-26 13:50:00,NA
"879","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800591","Sample-Routine","Water","Surface Water",2008-03-26,"10:05:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",46.3,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-04-02,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-03-26 14:05:00,NA
"880","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900051","Sample-Routine","Water","Surface Water",2008-10-21,"12:40:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","Weighted-bottle sampler",NA,"Chloride","Dissolved",72.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-11-03,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-10-21 17:40:00,NA
"881","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900050","Sample-Routine","Water","Surface Water",2008-10-21,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US D-95 Teflon bottle",NA,"Chloride","Dissolved",74.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-11-03,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-10-21 14:00:00,NA
"882","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900052","Sample-Routine","Water","Surface Water",2008-10-22,"09:05:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01118500",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",19.3,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-11-03,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-10-22 13:05:00,NA
"883","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900272","Sample-Routine","Water","Surface Water",2008-12-17,"11:45:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, high stage","Routine sample","60","USGS parameter code 82398","Weighted bottle","US DH-95 Teflon bottle",NA,"Chloride","Dissolved",46.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2009-01-27,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-12-17 16:45:00,NA
"884","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800866","Sample-Routine","Water","Surface Water",2008-06-17,"08:25:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",32.4,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-07-10,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-06-17 12:25:00,NA
"885","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800867","Sample-Routine","Water","Surface Water",2008-06-17,"10:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US WBH-96 weighted-bottle sampler",NA,"Chloride","Dissolved",73.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-07-10,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-06-17 14:15:00,NA
"886","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800868","Sample-Routine","Water","Surface Water",2008-06-18,"08:55:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US WBH-96 weighted-bottle sampler",NA,"Chloride","Dissolved",82.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-07-10,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-06-18 13:55:00,NA
"887","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800869","Sample-Routine","Water","Surface Water",2008-06-18,"11:05:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","60","USGS parameter code 82398","Weighted bottle","US WBH-96 weighted-bottle sampler",NA,"Chloride","Dissolved",68.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-07-10,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-06-18 15:05:00,NA
"888","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900053","Sample-Routine","Water","Surface Water",2008-10-22,"11:40:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","60","USGS parameter code 82398","Weighted bottle","Weighted-bottle sampler",NA,"Chloride","Dissolved",52.3,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-11-03,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-10-22 15:40:00,NA
"889","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00900049","Sample-Routine","Water","Surface Water",2008-10-21,"08:10:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",26.7,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-11-03,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-10-21 12:10:00,NA
"890","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00801414","Sample-Routine","Water","Surface Water",2008-09-17,"09:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01118500",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",16.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-09-24,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-09-17 13:15:00,NA
"891","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00801412","Sample-Routine","Water","Surface Water",2008-09-16,"08:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Chloride","Dissolved",26.4,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-09-24,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-09-16 12:15:00,NA
"892","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00801416","Sample-Routine","Water","Surface Water",2008-09-16,"12:45:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US DH-95 Teflon bottle",NA,"Chloride","Dissolved",72.9,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-09-24,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-09-16 17:45:00,NA
"893","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00801413","Sample-Routine","Water","Surface Water",2008-09-16,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, normal stage","Routine sample","15","USGS parameter code 82398","Multiple verticals, non-isokinetic, equal widths and transit rate","US D-95 Teflon bottle",NA,"Chloride","Dissolved",66.9,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-09-24,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-09-16 14:00:00,NA
"894","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00801415","Sample-Routine","Water","Surface Water",2008-09-17,"11:40:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","60","USGS parameter code 82398","Weighted bottle","Weighted-bottle sampler",NA,"Chloride","Dissolved",54.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-09-24,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-09-17 15:40:00,NA
"895","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800690","Sample-Routine","Water","Surface Water",2008-04-22,"11:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",89.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-05-05,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-04-22 15:30:00,NA
"896","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800692","Sample-Routine","Water","Surface Water",2008-04-23,"10:20:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",65,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-05-05,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-04-23 14:20:00,NA
"897","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800588","Sample-Routine","Water","Surface Water",2008-03-25,"08:05:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",22.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-04-02,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-03-25 12:05:00,NA
"898","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800589","Sample-Routine","Water","Surface Water",2008-03-25,"10:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",74.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-04-02,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-03-25 14:30:00,NA
"899","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00800689","Sample-Routine","Water","Surface Water",2008-04-22,"09:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",27.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2008-05-05,NA,"Laboratory Reporting Level",0.12,"mg/l",NA,"NWIS",2008-04-22 13:00:00,NA
