OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-OH,USGS Ohio Water Science Center,USGS-401437080580700,051 SALLY BUFFALO C (56-1) NR CADIZ OH,Stream,,05030106,9.5,sq mi,,,40.2436793,-80.9684281,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401440084161500,SH-106,Well,,05080001,,,,,40.2445083,-84.2707722,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,975,feet,10,feet,Interpolated from topographic map.,NAVD88,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined multiple aquifers,19880819,180,ft,180,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401442084175900,SH-128,Well,,05080001,,,,,40.2448861,-84.2998583,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,979,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,20010109,132,ft,132,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401444080433000,051 RUSH RN (61-7) NR RUSH RN OH,Stream,,05030106,5.9,sq mi,,,40.2456259,-80.7248029,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401445080393000,051 SALT RN (61-6) NR RUSH RN OH,Stream,,05030106,5.4,sq mi,,,40.2459038,-80.6581326,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401447084175800,SH-120,Well,,05080001,,,,,40.2463194,-84.2993417,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,980,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19711110,123,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401457083320000,BIG DARBY C NR N LEWISBURG OH,Stream,,05060001,,,,,40.2492245,-83.5332601,,1,seconds,Interpolated from MAP.,NAD83,1030,feet,10,feet,Unknown.,NGVD29,US,39,159,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401459084174200,SH-122,Well,,05080001,,,,,40.2496556,-84.2950611,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,985,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,20010319,115,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401502084131600,SH-107,Well,,05080001,,,,,40.2506611,-84.2210889,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1005,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,149,Sand and gravel aquifers (glaciated regions),Till,Confined single aquifer,19840910,82,ft,82,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401502084421500,South Fork at Washington Rd,Stream,,05080001,35.8,sq mi,,,40.2505749,-84.7041815,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1000,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,037,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401504084180500,SH-104,Well,,05080001,,,,,40.2510278,-84.3015139,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,985,feet,10,feet,Interpolated from topographic map.,NAVD88,US,39,149,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19941026,124,ft,124,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401505084130700,SH-111,Well,,05080001,,,,,40.2513389,-84.2185722,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1010,feet,10,feet,Interpolated from topographic map.,NAVD88,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,19940917,145,ft,145,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401508080492200,PINEY F AT PINEY FORK OH,Stream,,05030106,,,,,40.2522916,-80.8225862,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401509084461100,D-96,Well,,05080001,,,,,40.2525468,-84.7696836,24000,1,seconds,Interpolated from MAP.,NAD83,1043,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,037,Silurian-Devonian aquifers,Lockport Dolomite,Confined single aquifer,19910911,121,ft,121,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401522084423400,West Fork at Coletown-Lightsville Rd,Stream,,05080001,18.8,sq mi,,,40.2562693,-84.7094039,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1000,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,037,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401523084180600,SH-116,Well,,05080001,,,,,40.256525,-84.3017917,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,972,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,19780123,106,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401527084164100,SH-125,Well,,05080001,,,,,40.2574,-84.2781278,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,952,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,19911212,200,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401528084162300,SH-105,Well,,05080001,,,,,40.2579111,-84.2731528,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,982,feet,8,feet,Interpolated from topographic map.,NAVD88,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,19900103,143,ft,143,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401533084162500,SH-103,Well,,05080001,,,,,40.2591056,-84.2735611,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,985,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,19900126,181,ft,181,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401534080551000,N F SHORT C NR UNIONVALE OH,Stream,,05030106,,,,,40.2595128,-80.9192585,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401537084162400,SH-127,Well,,05080001,,,,,40.2603306,-84.2733333,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,982,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,19890621,221,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401541081470800,065-DILLON WELL 1 NR COSHOCTON OH,Well,,05040001,,,,,40.2614601,-81.7854057,24000,1,seconds,Interpolated from MAP.,NAD83,1010.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,,Cambrian System,Confined single aquifer,19801011,6484,ft,6508,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401546084164800,SH-119,Well,,05080001,,,,,40.262875,-84.2799722,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,982,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19970729,123,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401551084165800,SH-118,Well,,05080001,,,,,40.2643028,-84.2827194,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,975,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,149,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19890829,127,ft,128,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401553084133200,SH-112,Well,,05080001,,,,,40.2647611,-84.2254667,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,975,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,149,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,19880114,81,ft,81,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401612081164000,CLENDENING LK AB DAM AT TIPPECANOE OH,"Lake, Reservoir, Impoundment",,05040001,,,,,40.2700672,-81.2776084,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401612084280200,Swamp Ck at Pitsenbarger Rd,Stream,,05080001,58.2,sq mi,,,40.2699644,-84.4672014,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,975,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,037,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401619080510000,051 PINEY F (56-5) NR PINEY FORK OH,Stream,,05030106,11.3,sq mi,,,40.2720132,-80.8498098,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401620081415300,CS-148 KOEBEL NURSERY NR W LAFAYETTE OH,Well,,05040001,,,,,40.2722929,-81.6979023,24000,1,seconds,Interpolated from MAP.,NAD83,789.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,031,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19760925,51,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401621080553600,051 N F SHORT C (56-2) AT UNIONVALE OH,Stream,,05030106,10.6,sq mi,,,40.2725681,-80.9264809,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401624081363400,BUCKHORN C AT NEWCOMERSTOWN OH,Stream,,05040001,22.9,sq mi,,,40.2734035,-81.6092876,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,157,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401640083333300,BIG DARBY C NR MIDDLEBURG OH,Stream,,05060001,,,,,40.2778349,-83.5590942,,1,seconds,Interpolated from MAP.,NAD83,1060,feet,10,feet,Unknown.,NGVD29,US,39,091,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401653084331400,D-100,Well,,05080001,,,,,40.2814363,-84.5538431,24000,1,seconds,Interpolated from MAP.,NAD83,1022,feet,3,feet,Interpolated from topographic map.,NGVD29,US,39,037,Silurian-Devonian aquifers,Lockport Dolomite,Confined single aquifer,19890921,,,130,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401657081125600,Colman Run above Clendening Lake OH,Stream,,05040001,,,,,40.2825,-81.2155556,,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401701080481500,JE-94 NR SMITHFIELD,Well,,05030106,,,,,40.2836801,-80.8039737,24000,1,seconds,Interpolated from MAP.,NAD83,1210.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,081,Pennsylvanian aquifers,Monongahela Formation,Confined single aquifer,19641120,260,ft,261,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401704081370900,TU-41 NR NEWCOMERSTN,Well,,05040001,,,,,40.2845143,-81.6190103,24000,1,seconds,Interpolated from MAP.,NAD83,1000.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,157,Pennsylvanian aquifers,Allegheny Formation,Confined single aquifer,19821116,96,ft,97,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401716080451300,051 MCINTYRE C (61-3) NR SMITHFIELD OH,Stream,,05030101,14.3,sq mi,,,40.2878471,-80.7534151,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401723084325900,Swamp Ck at Greenville-St Marys Rd,Stream,,05080001,17.5,sq mi,,,40.2898252,-84.5495374,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1000,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,037,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401733081485400,065-PEW WELL 2A NR COSHOCTON OH,Well,,05040001,,,,,40.2925703,-81.8148522,24000,1,seconds,Interpolated from MAP.,NAD83,760.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,,Cambrian System,Confined single aquifer,19791108,6147,ft,6160,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401735081523800,CS-2,Well,,05040003,,,,,40.2931257,-81.8770771,24000,5,seconds,Interpolated from MAP.,NAD83,740.00,feet,5.,feet,Interpolated from topographic map.,NGVD29,US,39,031,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,,40,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401757084403000,North Fork at Riegle Bell Rd,Stream,,05080001,5.6,sq mi,,,40.2992693,-84.675014,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1040,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,037,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401800081324500,TU-47 ECHO POINT HARDWOODS NR PORT WASHINGTON OH,Well,,05040001,,,,,40.3000691,-81.545674,24000,1,seconds,Interpolated from MAP.,NAD83,805.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,157,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19870424,,,36.5,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401801080373200,051 GEORGES RN (61-5) NR MINGO JUNCTION OH,Stream,,05030106,2.6,sq mi,,,40.3003474,-80.6253527,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401802081485200,065-PEW WELL 1 NR COSHOCTON OH,Well,,05040001,,,,,40.3006256,-81.8142968,,1,seconds,Interpolated from MAP.,NAD83,770.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,,Cambrian System,Confined single aquifer,19790913,6150,ft,6251,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401816081532400,CS-153 L NORRIS NR COSHOCTON OH,Well,,05040003,,,,,40.3045142,-81.8898559,24000,1,seconds,Interpolated from MAP.,NAD83,761.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19851231,31,ft,31,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401817080404800,051 CROSS C (61-2) NR NEW ALEXANDER OH,Stream,,05030101,88.8,sq mi,,,40.3047916,-80.6798,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401830081553900,CS-154 D LEWIS NR COSHOCTON OH,Well,,05040003,,,,,40.3084029,-81.9273577,24000,1,seconds,Interpolated from MAP.,NAD83,775,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19810807,45,ft,45,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401837083492900,LO-75 MIAM NAWQA LUS WELL BVAS AG-19,Well,,05080001,,,,,40.3104167,-83.8248056,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1099,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,091,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,20000509,26,ft,27,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401842081075000,Settling pond B near Deersville OH,"Lake, Reservoir, Impoundment",,05040001,,,,,40.311625,-81.1306806,24000,3,seconds,Interpolated from Digital MAP.,NAD83,906,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401845084052400,SH-114,Well,,05080001,,,,,40.312475,-84.09,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1045,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,149,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19920203,155,ft,155,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401852081183400,TU-43 NR STILLWATER,Well,,05040001,,,,,40.3145114,-81.3092762,24000,1,seconds,Interpolated from MAP.,NAD83,890.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,157,Pennsylvanian aquifers,Allegheny Formation,Confined single aquifer,19810825,86,ft,87,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401853080361100,JE-10,Well,,05030101,,,,,40.3147917,-80.6028514,24000,5,seconds,Interpolated from MAP.,NAD83,660.00,feet,10.,feet,Interpolated from topographic map.,NGVD29,US,39,081,,,,19540101,74,ft,74,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401857080391700,051 CROSS C (61-4) NR MINGO JUNCTION OH,Stream,,05030101,118,sq mi,,,40.3159026,-80.6545208,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401858081112200,HR-35 TAPPAN LK PARK T-8 NR DEERSVILLE OH,Well,,05040001,,,,,40.3161776,-81.1892711,24000,1,seconds,Interpolated from MAP.,NAD83,940.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,067,Pennsylvanian aquifers,Conemaugh Formation,Mixed (confined and unconfined) multiple aquifers,198607,100,ft,100,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401908080374900,CROSS C NR MINGO JUNCTION OH,Stream,,05030101,,,,,40.3189582,-80.630075,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,081,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401910081111200,"Unnamed ditch tributary to Tappan Lake, OH",Stream: Ditch,,05040001,,,,,40.3194444,-81.1866667,,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401917081111200,HR33 TAPPAN LK PARK T-6 NR DEERSVILLE OH,Well,,05040001,,,,,40.3214554,-81.1864932,24000,1,seconds,Interpolated from MAP.,NAD83,910.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,067,Pennsylvanian aquifers,Conemaugh Formation,Mixed (confined and unconfined) multiple aquifers,19590609,71,ft,71,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401920081104300,HR-30 TAPPAN LK PARK T-3 NR DEERSVILLE OH,Well,,05040001,,,,,40.3222887,-81.1784373,24000,1,seconds,Interpolated from MAP.,NAD83,910.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,067,,,,19590715,94.5,ft,98,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401921080555100,HR-22 NR HOPEDALE O,Well,,05030106,,,,,40.3225672,-80.9306472,24000,1,seconds,Interpolated from MAP.,NAD83,1300.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,067,Pennsylvanian aquifers,Monongahela Formation,Confined single aquifer,19730709,259,ft,260,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401926081105100,Tappan Lake at Main Swimmers Beach OH,"Lake, Reservoir, Impoundment",,05040001,,,,,40.3238889,-81.1808333,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401936082001400,SIMMONS RN NR WARSAW OH,Stream,,05040003,16.4,sq mi,,,40.3267356,-82.0037509,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,031,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401937081103000,HR-32 TAPPAN LK PARK T-5 NR DEERSVILLE OH,Well,,05040001,,,,,40.3270109,-81.174826,24000,1,seconds,Interpolated from MAP.,NAD83,930.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,067,Pennsylvanian aquifers,Conemaugh Formation,Mixed (confined and unconfined) multiple aquifers,19590619,134,ft,134,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401943082003600,CS-155 T CULLISON NR WARSAW OH,Well,,05040003,,,,,40.32868,-82.0098624,24000,1,seconds,Interpolated from MAP.,NAD83,802,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19690401,52,ft,52,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-401952084452400,D-97,Well,,05120103,,,,,40.3311578,-84.756628,24000,1,seconds,Interpolated from MAP.,NAD83,1095,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,037,Silurian-Devonian aquifers,Lockport Dolomite,Confined single aquifer,19860903,215,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402004084271500,D-99,Well,,05080001,,,,,40.334492,-84.4541181,24000,1,seconds,Interpolated from MAP.,NAD83,963,feet,3,feet,Interpolated from topographic map.,NGVD29,US,39,037,Silurian-Devonian aquifers,Lockport Dolomite,Confined single aquifer,19920204,,,111,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402007081572100,CS-156 LW RANDLES NR WARSAW OH,Well,,05040003,,,,,40.3353466,-81.9556934,24000,1,seconds,Interpolated from MAP.,NAD83,785,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19830610,,,47,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402016083401800,MAD RIVER AT CO RD 10 NEAR ZANESFIELD OH,Stream,,05080001,13.1,sq mi,,,40.3378889,-83.6718194,,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,39,091,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402020080493400,JE-91 AT BLOOMINGDLE,Well,,05030101,,,,,40.3389566,-80.8259187,24000,1,seconds,Interpolated from MAP.,NAD83,1250.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,081,Pennsylvanian aquifers,Monongahela Formation,Confined single aquifer,19730326,185,ft,186,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402037080514800,JE-92 NR BLOOMINGDLE,Well,,05030101,,,,,40.3436785,-80.863143,24000,1,seconds,Interpolated from MAP.,NAD83,1250.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,081,Pennsylvanian aquifers,Monongahela Formation,Confined single aquifer,19720309,245,ft,246,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402038080540700,CROSS C NR HOPEDALE OH,Stream,,05030101,,,,,40.343956,-80.9017564,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402043080573600,CONOTTON C NR CADIZ JUNCTION OH,Stream,,05040001,,,,,40.3453444,-80.9598153,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,39,067,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-402054081462100,CS-145 NR FRESNO,Well,,05040001,,,,,40.3484021,-81.7723514,24000,1,seconds,Interpolated from MAP.,NAD83,1075.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,031,,Cambrian System,Confined single aquifer,19760218,6250,ft,6300,ft,NWIS
